,appid,name,release_date,developers,publishers,categories,genres,time_to_beat,Publishers Class,Wishlists,Followers,engagement_ratio,bayesian_score,Copies Sold,Price,Tags
345,2495980,Arrow a Row,2023-08-20,['Lonerangerix'],['Lonerangerix'],['Single-player'],"['Casual', 'Free To Play', 'Indie', 'Strategy']",2.0,Hobbyist,8800.0,3138.0,2.509391628310498,95.95239767526392,613163.0,0.0,"[""Looter Shooter"",""Roguelite"",""Roguelike"",""Bullet Hell"",""Top-Down Shooter"",""Archery"",""Strategy"",""Strategy RPG"",""Deckbuilding"",""3D"",""Swordplay"",""Casual"",""Dragons"",""Relaxing"",""Linear"",""Cartoony"",""Colorful"",""Stylized"",""Free to Play"",""Loot""]"
346,365450,Hacknet,2015-08-12,['Team Fractal Alligator'],['Fellow Traveller'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Indie', 'Simulation']",7.11,Indie,187000.0,78878.0,1.30098452883263,92.96175597093782,1046710.0,9.99,"[""Hacking"",""Simulation"",""Programming"",""Typing"",""Singleplayer"",""Story Rich"",""Great Soundtrack"",""Choices Matter"",""Atmospheric"",""Crime"",""Cyberpunk"",""Detective"",""Logic"",""2D"",""Education"",""Adventure"",""Difficult"",""Dystopian"",""Sci-fi"",""Indie""]"
347,406150,Refunct,2015-10-16,['Dominique Grieshofer'],['Dominique Grieshofer'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0.4,Indie,84700.0,17381.0,2.5,95.9522810322214,504432.0,2.99,"[""Parkour"",""3D Platformer"",""Relaxing"",""Short"",""First-Person"",""Puzzle Platformer"",""Casual"",""Platformer"",""Atmospheric"",""Open World"",""Stylized"",""Great Soundtrack"",""Adventure"",""Colorful"",""Singleplayer"",""Exploration"",""Family Friendly"",""Cute"",""Beautiful""]"
348,367450,Poly Bridge,2016-07-12,['Dry Cactus'],['Dry Cactus'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Indie', 'Simulation']",10.67,Indie,215600.0,85197.0,0.5828293921742863,90.96772487703255,682920.0,9.99,"[""Building"",""Simulation"",""Physics"",""Puzzle"",""Singleplayer"",""Sandbox"",""Difficult"",""Indie"",""Funny"",""Family Friendly"",""Level Editor"",""Great Soundtrack"",""Education"",""Cartoon"",""Crafting"",""Colorful"",""Cute"",""Stylized"",""Strategy"",""Choices Matter""]"
349,834530,Yakuza Kiwami,2019-02-19,['Ryu Ga Gotoku Studio'],['SEGA'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'RPG']",17.82,AAA,374000.0,44138.0,1.2261503928170596,92.96134607488813,655708.0,19.99,"[""Action"",""Story Rich"",""Adventure"",""Beat 'em up"",""RPG"",""Open World"",""Crime"",""Singleplayer"",""Great Soundtrack"",""Violent"",""Minigames"",""Drama"",""Comedy"",""Third Person"",""Sexual Content"",""Remake"",""Atmospheric"",""Funny"",""JRPG"",""Anime""]"
350,544730,Catan Universe,2017-04-25,['Client/Frontend: Endava  / Backend: SuperNimbus'],['USM'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']","['Casual', 'Strategy']",31.68,Indie,11000.0,12662.0,0.35946575179667334,48.10418550164079,2709466.0,0.0,"[""Board Game"",""Multiplayer"",""Casual"",""Strategy"",""Free to Play"",""Card Game"",""Tabletop"",""Singleplayer""]"
351,464920,Surviving Mars,2018-03-15,"['Haemimont Games', 'Abstraction']",['Paradox Interactive'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Simulation', 'Strategy']",18.0,AAA,341000.0,147658.0,0.7944444444444445,84.98666825180322,1825785.0,29.99,"[""Colony Sim"",""City Builder"",""Strategy"",""Survival"",""Space"",""Base Building"",""Mars"",""Simulation"",""Sci-fi"",""Resource Management"",""Singleplayer"",""Building"",""Management"",""Sandbox"",""Space Sim"",""Futuristic"",""Open World"",""RTS"",""Great Soundtrack"",""Moddable""]"
352,291650,Pillars of Eternity,2015-03-26,['Obsidian Entertainment'],['Xbox Game Studios'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Commentary available', 'Remote Play on Tablet', 'Family Sharing']",['RPG'],36.19,AAA,336600.0,157304.0,1.077116093800619,86.98028316932127,1766151.0,29.99,"[""RPG"",""Isometric"",""Fantasy"",""Story Rich"",""Singleplayer"",""CRPG"",""Party-Based RPG"",""Real-Time with Pause"",""Adventure"",""Kickstarter"",""Character Customization"",""Atmospheric"",""Dark Fantasy"",""Open World"",""Exploration"",""Classic"",""Great Soundtrack"",""Strategy"",""Indie"",""Crowdfunded""]"
353,763890,Wildermyth,2021-06-15,['Worldwalker Games LLC'],"['Worldwalker Games LLC', 'WhisperGames']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",34.73,Indie,584100.0,84471.0,0.433342931183415,94.95453411783633,878303.0,24.99,"[""Party-Based RPG"",""Choices Matter"",""Story Rich"",""Turn-Based Tactics"",""Character Customization"",""Procedural Generation"",""Tactical RPG"",""Fantasy"",""Roguelite"",""Hand-drawn"",""Turn-Based Strategy"",""RPG"",""Emotional"",""Turn-Based"",""Comic Book"",""Moddable"",""Indie"",""Strategy"",""Singleplayer"",""2.5D""]"
354,1046030,ISLANDERS,2019-04-04,"['Coatsink', 'GrizzlyGames', 'Stage Clear Studios']",['Coatsink'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",2.5,Indie,311300.0,48769.0,1.0133333333333332,93.95772196351278,1126476.0,4.99,"[""Relaxing"",""City Builder"",""Strategy"",""Building"",""Puzzle"",""Indie"",""Minimalist"",""Singleplayer"",""Beautiful"",""Colony Sim"",""Atmospheric"",""Colorful"",""Procedural Generation"",""Addictive"",""Replay Value"",""Score Attack"",""3D"",""Top-Down"",""Multiplayer"",""Turn-Based Strategy""]"
355,1055540,A Short Hike,2019-07-30,['adamgryu'],['adamgryu'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Adventure', 'Indie']",1.48,Indie,282700.0,19863.0,2.961711711711712,98.94165040795765,371023.0,7.99,"[""Exploration"",""Relaxing"",""Adventure"",""Cute"",""Indie"",""Pixel Graphics"",""Open World"",""Casual"",""Nature"",""Great Soundtrack"",""Short"",""Singleplayer"",""3D Platformer"",""Beautiful"",""Family Friendly"",""Female Protagonist"",""Flight"",""Walking Simulator"",""Funny"",""Third Person""]"
356,241600,Rogue Legacy,2013-06-27,['Cellar Door Games'],['Cellar Door Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG']",16.37,Indie,127600.0,25981.0,0.8613317043372021,91.96404735309318,1818541.0,14.99,"[""Roguevania"",""Platformer"",""Roguelike"",""Indie"",""Action Roguelike"",""Action"",""Singleplayer"",""2D"",""Metroidvania"",""RPG"",""Roguelite"",""Pixel Graphics"",""Side Scroller"",""Fantasy"",""Controller"",""Addictive"",""Adventure"",""Medieval"",""Exploration"",""Arcade""]"
357,2141730,Backrooms: Escape Together,2022-10-18,['Triiodide Studios'],['Triiodide Studios'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",1.37,Indie,543400.0,40954.0,2.238442822384428,86.9800660124202,1395269.0,9.99,"[""Multiplayer"",""Horror"",""Psychological Horror"",""Online Co-Op"",""Survival Horror"",""Co-op"",""Atmospheric"",""Early Access"",""Realistic"",""First-Person"",""Casual"",""Procedural Generation"",""Adventure"",""Exploration"",""Action"",""Puzzle"",""3D"",""Singleplayer"",""Action-Adventure"",""Sci-fi""]"
358,233130,Shadow Warrior,2013-09-26,['Flying Wild Hog'],['Devolver Digital'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure']",12.29,AA,112200.0,34134.0,0.6333062110116626,91.96373273538835,1389901.0,29.99,"[""Action"",""FPS"",""Swordplay"",""Gore"",""Comedy"",""First-Person"",""Hack and Slash"",""Singleplayer"",""Shooter"",""Adventure"",""Old School"",""Ninja"",""Dark Humor"",""Great Soundtrack"",""Demons"",""Reboot"",""Funny"",""Remake"",""Classic"",""Atmospheric""]"
359,241540,State of Decay,2013-11-05,['Undead Labs'],['Xbox Game Studios'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG', 'Simulation']",15.64,AAA,146300.0,47512.0,0.7885763000852515,83.98964317589842,1216735.0,0.0,"[""Zombies"",""Survival"",""Open World"",""Action"",""Post-apocalyptic"",""RPG"",""Third Person"",""Base Building"",""Singleplayer"",""Sandbox"",""Multiplayer"",""Simulation"",""Exploration"",""Adventure"",""Horror"",""Third-Person Shooter"",""Survival Horror"",""Co-op"",""Atmospheric"",""Indie""]"
360,350080,Wolfenstein: The Old Blood,2015-05-04,['MachineGames'],['Bethesda Softworks'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']",['Action'],5.92,AAA,305800.0,66025.0,1.3147522522522523,88.97335230746639,1520575.0,19.99,"[""FPS"",""Action"",""World War II"",""Alternate History"",""Shooter"",""Gore"",""Singleplayer"",""Stealth"",""First-Person"",""Zombies"",""Atmospheric"",""Story Rich"",""War"",""Adventure"",""Sci-fi"",""Horror"",""Blood"",""Mature"",""Funny"",""Multiplayer""]"
361,394690,Tower Unite,2016-04-08,['PixelTail Games'],['PixelTail Games'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Tracked Controller Support', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Racing', 'Early Access']",8.72,Indie,247500.0,47452.0,3.2874617737003056,88.97326008285464,997032.0,19.99,"[""Multiplayer"",""Casual"",""Mini Golf"",""Character Customization"",""Massively Multiplayer"",""Early Access"",""Open World"",""Sandbox"",""Funny"",""Indie"",""Great Soundtrack"",""Action"",""Adventure"",""FPS"",""Racing"",""Memes"",""Zombies"",""Simulation"",""Third Person"",""Arcade""]"
363,1012880,60 Seconds! Reatomized,2019-07-25,['Robot Gentleman'],['Robot Gentleman'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2.27,Indie,380600.0,28600.0,2.4363487291092696,93.9566606367113,908065.0,9.99,"[""2D"",""Choose Your Own Adventure"",""Dark Humor"",""Turn-Based Tactics"",""Exploration"",""Outbreak Sim"",""Immersive Sim"",""Difficult"",""Strategy"",""Point & Click"",""Life Sim"",""Wrestling"",""Text-Based"",""Post-apocalyptic"",""3D"",""Survival"",""Dark Comedy"",""Management"",""Horror"",""Funny""]"
364,251060,Wargame: Red Dragon,2014-04-17,['Eugen Systems'],['Eugen Systems'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Indie', 'Simulation', 'Strategy']",33.17,Indie,200200.0,67974.0,2.01135564264898,87.97635056304426,1249440.0,29.99,"[""Strategy"",""RTS"",""Military"",""Realistic"",""Wargame"",""Cold War"",""Tactical"",""Multiplayer"",""Real Time Tactics"",""War"",""Simulation"",""Naval"",""Alternate History"",""Singleplayer"",""Real-Time"",""Action"",""Co-op"",""Difficult"",""Epic"",""Adventure""]"
365,681280,Descenders,2019-05-07,['RageSquid'],['No More Robots'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","['Action', 'Racing', 'Sports']",4.0,Indie,214500.0,29529.0,2.875,94.95330733194051,623032.0,24.99,"[""Sports"",""Racing"",""Cycling"",""Action"",""Bikes"",""Multiplayer"",""Great Soundtrack"",""Procedural Generation"",""Open World"",""Roguelite"",""BMX"",""Fast-Paced"",""Simulation"",""Physics"",""Moddable"",""Relaxing"",""Addictive"",""Difficult"",""Beautiful"",""Competitive""]"
366,606150,Moonlighter,2018-05-29,['Digital Sun'],['11 bit studios'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie']",13.0,AA,399300.0,91950.0,0.7294871794871794,81.99607603936393,690913.0,19.99,"[""Hack and Slash"",""Pixel Graphics"",""Dungeon Crawler"",""Roguelite"",""Action Roguelike"",""Roguelike"",""RPG"",""Management"",""Character Action Game"",""Action RPG"",""Procedural Generation"",""Adventure"",""Controller"",""Singleplayer"",""Exploration"",""Top-Down"",""Simulation"",""Action"",""Fantasy"",""2D""]"
367,866800,The Walking Dead: The Final Season,2018-08-13,['Telltale Games'],['Skybound Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']",['Adventure'],9.5,AA,255200.0,46056.0,1.261624309933183,93.95644021854926,460127.0,19.99,"[""Story Rich"",""Choices Matter"",""Zombies"",""Adventure"",""Choose Your Own Adventure"",""Singleplayer"",""Female Protagonist"",""Post-apocalyptic"",""Survival"",""Atmospheric"",""Horror"",""Violent"",""Drama"",""Action"",""Gore"",""Episodic"",""Comic Book"",""Point & Click"",""Mature"",""LGBTQ+""]"
368,356670,Spooky's Jump Scare Mansion,2015-07-28,['Lag Studios'],['Lag Studios'],['Single-player'],"['Action', 'Adventure', 'Free To Play', 'Indie']",3.87,Indie,38500.0,21612.0,0.3660637381567614,91.96266299024597,1669675.0,0.0,"[""Horror"",""Free to Play"",""Cute"",""First-Person"",""Singleplayer"",""Indie"",""Atmospheric"",""Psychological Horror"",""Cartoon"",""Dark Humor"",""Funny"",""Dark"",""Adventure"",""Survival Horror"",""Procedural Generation"",""Survival"",""Action"",""3D"",""Walking Simulator"",""Comedy""]"
369,1999360,Placid Plastic Duck Simulator,2022-07-06,['turbolento games'],['turbolento games'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Casual', 'Simulation']",5.75,Indie,104500.0,12885.0,2.3356685097897527,96.94589659863895,559008.0,1.99,"[""Cute"",""Relaxing"",""Collectathon"",""Physics"",""3D"",""Casual"",""Immersive Sim"",""Funny"",""Simulation"",""Life Sim"",""Third Person"",""Colorful"",""Surreal"",""Realistic"",""Family Friendly"",""Atmospheric"",""Memes"",""1990's"",""Singleplayer"",""Idler""]"
370,210970,The Witness,2016-01-26,"['Thekla, Inc.']","['Thekla, Inc.']","['Single-player', 'Steam Achievements', 'Captions available', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Adventure', 'Indie']",17.21,Indie,530200.0,117746.0,0.6459502623439103,84.98596911853433,1194981.0,39.99,"[""Puzzle"",""Exploration"",""First-Person"",""Open World"",""Singleplayer"",""Colorful"",""Indie"",""Atmospheric"",""Difficult"",""Walking Simulator"",""Adventure"",""Mystery"",""Nonlinear"",""Philosophical"",""Relaxing"",""Surreal"",""Casual"",""Great Soundtrack"",""Story Rich"",""Beautiful""]"
371,1761390,Hatsune Miku: Project DIVA Mega Mix+,2022-05-26,['SEGA'],['SEGA'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Stats', 'Family Sharing']",['Action'],15.45,AAA,404800.0,45164.0,0.7745415318230853,92.95914364585305,477700.0,39.39,"[""Rhythm"",""Anime"",""Arcade"",""Cute"",""3D"",""Music"",""Action"",""Female Protagonist"",""Character Customization"",""Family Friendly"",""Futuristic"",""Foreign"",""Singleplayer"",""Modern"",""Score Attack"",""Great Soundtrack"",""Fast-Paced"",""Replay Value"",""Hardware"",""Souls-like""]"
372,259080,Just Cause 2: Multiplayer Mod,2013-12-16,['Avalanche Studios'],['Square Enix'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support']","['Action', 'Adventure']",17.22,AA,1100.0,28681.0,0.29036004645760743,90.96577583857297,3215560.0,0.0,"[""Open World"",""Multiplayer"",""Action"",""Third-Person Shooter"",""Adventure"",""Mod"",""Sandbox"",""Massively Multiplayer"",""Shooter"",""Free to Play"",""Third Person"",""Co-op"",""Funny"",""Exploration"",""Epic"",""Racing"",""Moddable"",""Singleplayer"",""FPS"",""Zombies""]"
373,2225070,Trackmania,2023-02-02,['Nadeo'],['Ubisoft'],"['Single-player', 'Multi-player', 'PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Partial Controller Support']",['Racing'],6.63,AAA,25300.0,7825.0,1.8137798517668482,76.01618580717651,2096496.0,0.0,"[""Racing"",""eSports"",""Multiplayer"",""3D"",""Singleplayer"",""Colorful"",""Stylized"",""Competitive"",""Arcade"",""Controller"",""Level Editor"",""PvP"",""Driving"",""Split Screen"",""Time Attack"",""Free to Play"",""Co-op"",""Local Multiplayer"",""VR""]"
374,368340,CrossCode,2018-09-20,['Radical Fish Games'],"['Deck13', 'WhisperGames', 'DANGEN Entertainment', 'Mayflower Entertainment']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG']",31.0,Indie,539000.0,75429.0,0.7408602150537634,91.9620758428005,547269.0,19.99,"[""Action RPG"",""Pixel Graphics"",""RPG"",""Female Protagonist"",""Puzzle"",""Singleplayer"",""Indie"",""Great Soundtrack"",""2D"",""Story Rich"",""Adventure"",""Action"",""Anime"",""Retro"",""Sci-fi"",""JRPG"",""Action-Adventure"",""Difficult"",""Cyberpunk"",""Open World""]"
375,383080,Sakura Clicker,2015-07-29,['Winged Cloud'],['Winged Cloud'],"['Single-player', 'Steam Trading Cards', 'Steam Cloud']","['Casual', 'Free To Play', 'Indie']",5.0,Indie,24200.0,25328.0,79.46666666666667,82.99251264420377,1472682.0,0.0,"[""Nudity"",""Free to Play"",""Anime"",""Sexual Content"",""Mature"",""Clicker"",""Female Protagonist"",""Singleplayer"",""Casual"",""Hentai"",""NSFW"",""Indie"",""Fantasy"",""2D"",""Memes"",""Funny"",""Dating Sim"",""RPG"",""Adventure"",""Idler""]"
376,385800,NEKOPARA Vol. 0,2015-08-17,['NEKO WORKs'],['Sekai Project'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie']",1.02,Indie,143000.0,38081.0,598.8235294117646,93.95443902651715,1183843.0,2.99,"[""Anime"",""Nudity"",""Sexual Content"",""Visual Novel"",""Cute"",""Mature"",""Hentai"",""Singleplayer"",""First-Person"",""Dating Sim"",""Casual"",""2D"",""Story Rich"",""Indie"",""Cats"",""Romance"",""Great Soundtrack"",""Funny"",""Linear"",""Female Protagonist""]"
377,973760,Thronebreaker: The Witcher Tales,2018-11-09,['CD PROJEKT RED'],['CD PROJEKT RED'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'RPG']",25.0,AAA,377300.0,86278.0,0.6817051968949842,89.96814371248169,794957.0,19.99,"[""RPG"",""Adventure"",""Card Game"",""Story Rich"",""Singleplayer"",""Choices Matter"",""Female Protagonist"",""Fantasy"",""Strategy"",""Great Soundtrack"",""Isometric"",""Dark Fantasy"",""Puzzle"",""Medieval"",""Mature"",""Open World"",""Atmospheric"",""Turn-Based"",""Multiplayer"",""Visual Novel""]"
378,239350,Spelunky,2013-08-08,['Mossmouth'],['Mossmouth'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",['Indie'],20.16,Indie,156200.0,27924.0,0.6018518518518519,91.96087173290691,1279944.0,14.99,"[""Platformer"",""Roguelike"",""Action Roguelike"",""Indie"",""Difficult"",""2D"",""Local Co-Op"",""Replay Value"",""Procedural Generation"",""Arcade"",""Addictive"",""Action"",""Perma Death"",""Singleplayer"",""Adventure"",""Co-op"",""Local Multiplayer"",""Great Soundtrack"",""Controller"",""Side Scroller""]"
379,282800,100% Orange Juice,2014-05-16,['Orange_Juice'],['Fruitbat Factory'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Family Sharing']","['Indie', 'Strategy']",7.17,Indie,85800.0,31909.0,0.9483960948396095,92.95735709150185,753526.0,6.99,"[""Anime"",""Board Game"",""Cute"",""Multiplayer"",""Strategy"",""Card Game"",""Turn-Based"",""Indie"",""Casual"",""Funny"",""Great Soundtrack"",""Co-op"",""Female Protagonist"",""Singleplayer"",""2D"",""Difficult"",""Memes"",""Family Friendly"",""Comedy"",""Survival Horror""]"
380,521890,Hello Neighbor,2017-12-08,['Dynamic Pixels'],['tinyBuild'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Indie', 'Strategy']",10.0,AA,312400.0,113473.0,1.148587643272767,84.985236427684,731909.0,29.99,"[""Horror"",""Sandbox"",""Stealth"",""First-Person"",""Story Rich"",""Action-Adventure"",""Survival Horror"",""Difficult"",""3D Platformer"",""Survival"",""3D"",""Strategy"",""FPS"",""Funny"",""Psychological Horror"",""Dark Humor"",""Family Friendly"",""Action"",""Surreal"",""Multiple Endings""]"
381,330830,Tales from the Borderlands,2021-02-16,['Telltale Games'],['2K'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Remote Play on TV', 'Family Sharing']",['Adventure'],10.58,AAA,242000.0,80733.0,0.9339040126373784,93.95348461763548,806754.0,19.99,"[""Comedy"",""Adventure"",""Story Rich"",""Choices Matter"",""Singleplayer"",""Episodic"",""Point & Click"",""Funny"",""Choose Your Own Adventure"",""Action"",""Quick-Time Events"",""Atmospheric"",""Great Soundtrack"",""Dark Humor"",""Sci-fi"",""Memes"",""Female Protagonist"",""Visual Novel"",""RPG"",""Casual""]"
382,298630,The Escapists,2015-02-13,['Mouldy Toof Studios'],['Team17'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",19.85,AA,207900.0,104289.0,0.46179680940386225,89.9675841205528,1803207.0,17.99,"[""Pixel Graphics"",""Strategy"",""Crafting"",""Singleplayer"",""2D"",""Simulation"",""Indie"",""Action"",""Difficult"",""Survival"",""Adventure"",""Puzzle"",""RPG"",""Top-Down"",""Sandbox"",""Funny"",""Multiplayer"",""Comedy"",""Co-op"",""Roguelike""]"
383,257850,Hyper Light Drifter,2016-03-31,['Heart Machine'],['Heart Machine'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG']",7.77,Indie,616000.0,109281.0,1.3985413985413986,92.95667507171139,901276.0,19.99,"[""Pixel Graphics"",""Great Soundtrack"",""Atmospheric"",""Adventure"",""Difficult"",""Indie"",""Action"",""Hack and Slash"",""Singleplayer"",""Exploration"",""RPG"",""2D"",""Colorful"",""Top-Down"",""Post-apocalyptic"",""Action RPG"",""Metroidvania"",""Souls-like"",""Fantasy"",""Sci-fi""]"
384,270150,RUNNING WITH RIFLES,2015-04-02,['Osumia Games'],['Osumia Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie']",12.0,Indie,222200.0,99231.0,1.6353473566164933,87.97440222933893,1377109.0,14.99,"[""Top-Down Shooter"",""Action"",""Tactical"",""Military"",""Artificial Intelligence"",""Open World"",""Sandbox"",""Wargame"",""Top-Down"",""Moddable"",""Multiplayer"",""Singleplayer"",""Loot"",""PvE"",""Co-op"",""Online Co-Op"",""Co-op Campaign"",""Shooter"",""RPG"",""Isometric""]"
385,1536610,OpenTTD,2021-04-01,['OpenTTD'],['OpenTTD'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer']","['Casual', 'Indie', 'Simulation', 'Free To Play']",16.38,Hobbyist,46200.0,22928.0,1.404952016322819,95.94590105483552,854761.0,0.0,"[""Simulation"",""Building"",""Free to Play"",""Sandbox"",""Economy"",""Management"",""Trains"",""Transportation"",""Multiplayer"",""Resource Management"",""City Builder"",""Moddable"",""Singleplayer"",""2D"",""Isometric"",""Strategy"",""Online Co-Op"",""Co-op"",""Indie"",""Casual""]"
386,248390,Craft The World,2014-11-24,['Dekovir Entertainment'],['Black Maple Games'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Indie', 'RPG', 'Simulation', 'Strategy']",34.03,Indie,206800.0,109679.0,1.2004114017043785,87.97430158759282,984070.0,18.99,"[""Dwarf"",""Colony Sim"",""Crafting"",""Building"",""Sandbox"",""Survival"",""Open World"",""Strategy"",""Indie"",""Simulation"",""City Builder"",""RPG"",""2D"",""Multiplayer"",""Singleplayer"",""Resource Management"",""Fantasy"",""Adventure"",""God Game"",""Tower Defense""]"
